2798470,1980,ROMWE Guys Tie Dye Tee,12.00,img.ltwebstatic.com/images3_pi/2021/01/21/1611192738e69ae4c1d6d92259c4435e484444757f_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Tie-Dye-Tee-p-2798470-cat-1980.html
7782132,2988,SHEIN Men Heart And Letter Graphic Joggers,24.00,img.ltwebstatic.com/images3_pi/2021/12/24/1640310047e5efb582b754d4eddccedfbfbba72332_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Heart-And-Letter-Graphic-Joggers-p-7782132-cat-2988.html
7716647,1975,Men Random Tropical Print Shirt & Drawstring Waist Shorts Without Tee,26.00,img.ltwebstatic.com/images3_pi/2021/11/26/16378983675f841e023672f91d97d2594d5f9c586a_thumbnail_405x552.jpg,https://www.shein.com//Men-Random-Tropical-Print-Shirt-Drawstring-Waist-Shorts-Without-Tee-p-7716647-cat-1975.html
2430537,2025,Men Tropical Print Drawstring Waist Swim Trunks,14.00,img.ltwebstatic.com/images3_pi/2021/04/06/1617674105812767848c17e8a41f6ec4ed8b823870_thumbnail_405x552.jpg,https://www.shein.com//Men-Tropical-Print-Drawstring-Waist-Swim-Trunks-p-2430537-cat-2025.html
6447427,1979,Men Corduroy Flap Pocket Button Up Shirt,23.00,img.ltwebstatic.com/images3_pi/2021/10/29/1635489959d4d73d40409597db2dd89ac4863e3878_thumbnail_405x552.jpg,https://www.shein.com//Men-Corduroy-Flap-Pocket-Button-Up-Shirt-p-6447427-cat-1979.html
2857667,1981,Men Half Button Mock Neck Polo Shirt,17.00,img.ltwebstatic.com/images3_pi/2021/07/29/162752218041fb4bc4c309e504c7b7a325f37b3a6a_thumbnail_405x552.jpg,https://www.shein.com//Men-Half-Button-Mock-Neck-Polo-Shirt-p-2857667-cat-1981.html
3510959,1983,Men Solid Zip Up Bomber Jacket,35.00,img.ltwebstatic.com/images3_pi/2021/09/18/1631957929edba37a4ff1a50af118140d70ca0e853_thumbnail_405x552.jpg,https://www.shein.com//Men-Solid-Zip-Up-Bomber-Jacket-p-3510959-cat-1983.html
3207250,1980,ROMWE Letter Tie Dye Tee,12.00,img.ltwebstatic.com/images3_pi/2021/04/26/161942417239301f54fa5c9a5f87f53cdd2caff292_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Letter-Tie-Dye-Tee-p-3207250-cat-1980.html
3155014,1980,ROMWE Guys Letter Graphic Tee,8.50,img.ltwebstatic.com/images3_pi/2020/05/29/15907286909f344f9ac424c8e634869e97ee9976a7_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Letter-Graphic-Tee-p-3155014-cat-1980.html
2622363,1975,SHEIN Men Ombre Button Up Shirt & Shorts Set,29.00,img.ltwebstatic.com/images3_pi/2021/06/04/162277500579b585abf0a424f68dfd812ffa31dc23_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Ombre-Button-Up-Shirt-Shorts-Set-p-2622363-cat-1975.html
2965616,1975,SHEIN Men Palm Tree & Letter Graphic Tee And Drawstring Waist Shorts,21.00,img.ltwebstatic.com/images3_pi/2021/07/05/16254682391c282d941f19effb40050de944c9f578_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Palm-Tree-Letter-Graphic-Tee-And-Drawstring-Waist-Shorts-p-2965616-cat-1975.html
3220371,1976,Men Patched Drawstring Shorts,14.00,img.ltwebstatic.com/images3_pi/2021/08/02/1627890791f41216e27c3540fe3392357e1f6f8e5c_thumbnail_405x552.jpg,https://www.shein.com//Men-Patched-Drawstring-Shorts-p-3220371-cat-1976.html
2384057,1980,SHEIN Men Colorblock Raglan Sleeve Letter Graphic Tee,10.00,img.ltwebstatic.com/images3_pi/2021/04/13/1618277017924a0c3d277c041e718af83c685bafae_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Colorblock-Raglan-Sleeve-Letter-Graphic-Tee-p-2384057-cat-1980.html
8083312,1980,ROMWE Guys Letter Graphic Tee,12.00,img.ltwebstatic.com/images3_pi/2021/11/19/1637303666feca10181c1c618b5f737649a0706509_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Letter-Graphic-Tee-p-8083312-cat-1980.html
6824532,1981,SHEIN Men Giraffe Embroidered Polo Shirt,14.00,img.ltwebstatic.com/images3_pi/2022/01/07/16415274821dca8f45bf22f324b3aac51f435934f6_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Giraffe-Embroidered-Polo-Shirt-p-6824532-cat-1981.html
5120462,1980,Men Cartoon Bear Print Tee,13.00,img.ltwebstatic.com/images3_pi/2021/09/28/16327955209f21d5f44438a7b5c073ec2107cc2975_thumbnail_405x552.jpg,https://www.shein.com//Men-Cartoon-Bear-Print-Tee-p-5120462-cat-1980.html
2176286,1976,SHEIN Men Drawstring Waist Striped Shorts,13.00,img.ltwebstatic.com/images3_pi/2021/02/01/1612157159bd0697b9abd5450473e12942ea6b2957_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Drawstring-Waist-Striped-Shorts-p-2176286-cat-1976.html
7609252,1981,Men Crown & Letter Graphic Colorblock Polo Shirt,16.00,img.ltwebstatic.com/images3_pi/2021/12/06/1638780875c5997d854265e38c30e8a1f5fb1a941e_thumbnail_405x552.jpg,https://www.shein.com//Men-Crown-Letter-Graphic-Colorblock-Polo-Shirt-p-7609252-cat-1981.html
3553086,1980,Men Figure Graphic Tee,13.00,img.ltwebstatic.com/images3_pi/2021/08/30/1630320432e943ffbbf417f60e7b4ad0988b103ef8_thumbnail_405x552.jpg,https://www.shein.com//Men-Figure-Graphic-Tee-p-3553086-cat-1980.html
3207264,1976,ROMWE Guys Tie Dye Shorts 7'',8.95,img.ltwebstatic.com/images3_pi/2020/07/13/1594606702a7c88623aa6d3f775de99f9f8ef2f588_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Tie-Dye-Shorts-7-p-3207264-cat-1976.html
2794391,2025,Men Tropical Print Drawstring Swim Shorts,12.00,img.ltwebstatic.com/images3_pi/2021/06/21/16242450871b51896eb6dd299135b8c134364cfaf3_thumbnail_405x552.jpg,https://www.shein.com//Men-Tropical-Print-Drawstring-Swim-Shorts-p-2794391-cat-2025.html
8160982,1980,SHEIN Men Notched Neck Button Tee,9.00,img.ltwebstatic.com/images3_pi/2021/12/23/1640239659d90d68b8db4ce0a80e314d9cac86fb40_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-Men-Notched-Neck-Button-Tee-p-8160982-cat-1980.html
